"STAID","SOUID","DATE","FG","Q_FG"
3933,908226,20170201,27,0
3933,908226,20170301,27,0
3933,908226,20170401,30,0
3933,908226,20170501,20,0
3933,908226,20170601,17,0
3933,908226,20170701,32,0
3933,908226,20170801,17,0
3933,908226,20170901,25,0
3933,908226,20171001,27,0
3934,20114,20170101,-9999,9
3934,20114,20170201,-9999,9
3934,20114,20170301,-9999,9
3934,20114,20170401,-9999,9
3934,20114,20170501,-9999,9
3934,20114,20170601,-9999,9
3934,20114,20170701,-9999,9
3934,20114,20170801,-9999,9
3934,20114,20170901,-9999,9
3934,20114,20171001,-9999,9
3935,20123,20170101,6,0
3935,20123,20170201,19,0
3935,20123,20170301,22,0
3935,20123,20170401,17,0
3935,20123,20170501,22,0
3935,20123,20170601,14,0
3935,20123,20170701,19,0
3935,20123,20170801,17,0
3935,20123,20170901,17,0
3935,20123,20171001,6,0
3936,908029,20170101,16,0
3936,908029,20170201,10,0
3936,908029,20170301,30,0
3936,908029,20170401,40,0
3936,908029,20170501,40,0
3936,908029,20170601,20,0
3936,908029,20170701,43,0
3936,908029,20170801,16,0
3936,908029,20170901,33,0
3936,908029,20171001,33,0
3937,20141,20170101,17,0
3937,20141,20170201,28,0
3937,20141,20170301,22,0
3937,20141,20170401,22,0
3937,20141,20170501,22,0
3937,20141,20170601,33,0
3937,20141,20170701,42,0
3937,20141,20170801,36,0
3937,20141,20170901,36,0
3937,20141,20171001,31,0
3938,20168,20170101,14,0
3938,20168,20170201,22,0
3938,20168,20170301,17,0
3938,20168,20170401,31,0
3938,20168,20170501,19,0
3938,20168,20170601,31,0
3938,20168,20170701,25,0
3938,20168,20170801,22,0
3938,20168,20170901,22,0
3938,20168,20171001,11,0
3939,20177,20170101,-9999,9
3939,20177,20170201,-9999,9
3939,20177,20170301,-9999,9
3939,20177,20170401,-9999,9
3939,20177,20170501,-9999,9
3939,20177,20170601,-9999,9
3939,20177,20170701,-9999,9
3939,20177,20170801,-9999,9
3939,20177,20170901,-9999,9
3939,20177,20171001,-9999,9
3940,20195,20170101,72,0
3940,20195,20170201,64,0
3940,20195,20170301,72,0
3940,20195,20170401,67,0
3940,20195,20170501,69,0
3940,20195,20170601,94,0
3940,20195,20170701,94,0
3940,20195,20170801,67,0
3940,20195,20170901,78,0
3940,20195,20171001,61,0
3941,20213,20170101,44,0
3941,20213,20170201,47,0
3941,20213,20170301,81,0
3941,20213,20170401,58,0
3941,20213,20170501,69,0
3941,20213,20170601,78,0
3941,20213,20170701,92,0
3941,20213,20170801,83,0
3941,20213,20170901,72,0
3941,20213,20171001,81,0
3942,20240,20170101,11,0
3942,20240,20170201,14,0
3942,20240,20170301,22,0
3942,20240,20170401,69,0
3942,20240,20170501,44,0
3942,20240,20170601,25,0
3942,20240,20170701,64,0
3942,20240,20170801,28,0
3942,20240,20170901,39,0
3942,20240,20171001,11,0
3943,20240,20170101,11,0
3943,20240,20170201,14,0
3943,20240,20170301,22,0
3943,20240,20170401,69,0
3943,20240,20170501,44,0
3943,20240,20170601,25,0
3943,20240,20170701,64,0
3943,20240,20170801,28,0
3943,20240,20170901,39,0
3943,20240,20171001,11,0
3944,20258,20170101,6,0
3944,20258,20170201,39,0
3944,20258,20170301,33,0
3944,20258,20170401,25,0
3944,20258,20170501,31,0
3944,20258,20170601,14,0
3944,20258,20170701,14,0
3944,20258,20170801,11,0
3944,20258,20170901,17,0
3944,20258,20171001,11,0
3945,20267,20170101,3,0
3945,20267,20170201,6,0
3945,20267,20170301,22,0
3945,20267,20170401,44,0
3945,20267,20170501,28,0
3945,20267,20170601,11,0
3945,20267,20170701,56,0
3945,20267,20170801,25,0
3945,20267,20170901,33,0
3945,20267,20171001,28,0
3946,20276,20170101,19,0
3946,20276,20170201,11,0
3946,20276,20170301,39,0
3946,20276,20170401,61,0
3946,20276,20170501,39,0
3946,20276,20170601,31,0
3946,20276,20170701,50,0
3946,20276,20170801,28,0
3946,20276,20170901,33,0
3946,20276,20171001,25,0
3947,20285,20170101,6,0
3947,20285,20170201,0,0
3947,20285,20170301,33,0
3947,20285,20170401,44,0
3947,20285,20170501,19,0
3947,20285,20170601,19,0
3947,20285,20170701,25,0
3947,20285,20170801,28,0
3947,20285,20170901,25,0
3947,20285,20171001,19,0
3948,20294,20170101,11,0
3948,20294,20170201,8,0
3948,20294,20170301,33,0
3948,20294,20170401,64,0
3948,20294,20170501,33,0
3948,20294,20170601,28,0
3948,20294,20170701,44,0
3948,20294,20170801,22,0
3948,20294,20170901,33,0
3948,20294,20171001,22,0
3949,20330,20170101,14,0
3949,20330,20170201,14,0
3949,20330,20170301,25,0
3949,20330,20170401,39,0
3949,20330,20170501,33,0
3949,20330,20170601,28,0
3949,20330,20170701,31,0
3949,20330,20170801,33,0
3949,20330,20170901,31,0
3949,20330,20171001,17,0
3950,20357,20170101,14,0
3950,20357,20170201,31,0
3950,20357,20170301,28,0
3950,20357,20170401,25,0
3950,20357,20170501,6,0
3950,20357,20170601,11,0
3950,20357,20170701,50,0
3950,20357,20170801,44,0
3950,20357,20170901,39,0
3950,20357,20171001,17,0
3951,20366,20170101,6,0
3951,20366,20170201,22,0
3951,20366,20170301,19,0
3951,20366,20170401,19,0
3951,20366,20170501,17,0
3951,20366,20170601,17,0
3951,20366,20170701,14,0
3951,20366,20170801,14,0
3951,20366,20170901,11,0
3951,20366,20171001,11,0
3953,20384,20170101,-9999,9
3953,20384,20170201,-9999,9
3953,20384,20170301,-9999,9
3953,20384,20170401,-9999,9
3953,20384,20170501,-9999,9
3953,20384,20170601,-9999,9
3953,20384,20170701,-9999,9
3953,20384,20170801,-9999,9
3953,20384,20170901,-9999,9
3953,20384,20171001,-9999,9
3954,20393,20170101,8,0
3954,20393,20170201,22,0
3954,20393,20170301,17,0
3954,20393,20170401,19,0
3954,20393,20170501,8,0
3954,20393,20170601,11,0
3954,20393,20170701,25,0
3954,20393,20170801,8,0
3954,20393,20170901,28,0
3954,20393,20171001,11,0
3955,20402,20170101,-9999,9
3955,20402,20170201,-9999,9
3955,20402,20170301,-9999,9
3955,20402,20170401,-9999,9
3955,20402,20170501,-9999,9
3955,20402,20170601,-9999,9
3955,20402,20170701,-9999,9
3955,20402,20170801,-9999,9
3955,20402,20170901,-9999,9
3955,20402,20171001,-9999,9
3956,20420,20170101,11,0
3956,20420,20170201,25,0
3956,20420,20170301,25,0
3956,20420,20170401,28,0
3956,20420,20170501,17,0
3956,20420,20170601,19,0
3956,20420,20170701,17,0
3956,20420,20170801,19,0
3956,20420,20170901,17,0
3956,20420,20171001,6,0
3957,20429,20170101,81,0
3957,20429,20170201,83,0
3957,20429,20170301,86,0
3957,20429,20170401,61,0
3957,20429,20170501,72,0
3957,20429,20170601,89,0
3957,20429,20170701,89,0
3957,20429,20170801,75,0
3957,20429,20170901,83,0
3957,20429,20171001,72,0
3958,20447,20170101,81,0
3958,20447,20170201,72,0
3958,20447,20170301,53,0
3958,20447,20170401,67,0
3958,20447,20170501,44,0
3958,20447,20170601,89,0
3958,20447,20170701,89,0
3958,20447,20170801,36,0
3958,20447,20170901,86,0
3958,20447,20171001,81,0
3959,20456,20170101,31,0
3959,20456,20170201,36,0
3959,20456,20170301,28,0
3959,20456,20170401,22,0
3959,20456,20170501,28,0
3959,20456,20170601,33,0
3959,20456,20170701,42,0
3959,20456,20170801,33,0
3959,20456,20170901,33,0
3959,20456,20171001,33,0
3960,20474,20170101,36,0
3960,20474,20170201,17,0
3960,20474,20170301,94,0
3960,20474,20170401,100,0
3960,20474,20170501,69,0
3960,20474,20170601,47,0
3960,20474,20170701,103,0
3960,20474,20170801,50,0
3960,20474,20170901,47,0
3960,20474,20171001,83,0
3961,20483,20170101,17,0
3961,20483,20170201,28,0
3961,20483,20170301,22,0
3961,20483,20170401,50,0
3961,20483,20170501,22,0
3961,20483,20170601,28,0
3961,20483,20170701,28,0
3961,20483,20170801,22,0
3961,20483,20170901,22,0
3961,20483,20171001,19,0
3962,20483,20170101,17,0
3962,20483,20170201,28,0
3962,20483,20170301,22,0
3962,20483,20170401,50,0
3962,20483,20170501,22,0
3962,20483,20170601,28,0
3962,20483,20170701,28,0
3962,20483,20170801,22,0
3962,20483,20170901,22,0
3962,20483,20171001,19,0
3963,20501,20170101,11,0
3963,20501,20170201,22,0
3963,20501,20170301,11,0
3963,20501,20170401,19,0
3963,20501,20170501,22,0
3963,20501,20170601,11,0
3963,20501,20170701,25,0
3963,20501,20170801,28,0
3963,20501,20170901,14,0
3963,20501,20171001,11,0
3964,20537,20170101,14,0
3964,20537,20170201,31,0
3964,20537,20170301,11,0
3964,20537,20170401,22,0
3964,20537,20170501,22,0
3964,20537,20170601,17,0
3964,20537,20170701,28,0
3964,20537,20170801,17,0
3964,20537,20170901,25,0
3964,20537,20171001,11,0
3965,20546,20170101,-9999,9
3965,20546,20170201,-9999,9
3965,20546,20170301,-9999,9
3965,20546,20170401,-9999,9
3965,20546,20170501,-9999,9
3965,20546,20170601,-9999,9
3965,20546,20170701,-9999,9
3965,20546,20170801,-9999,9
3965,20546,20170901,-9999,9
3965,20546,20171001,-9999,9
3966,20555,20170101,8,0
3966,20555,20170201,19,0
3966,20555,20170301,17,0
3966,20555,20170401,19,0
3966,20555,20170501,22,0
3966,20555,20170601,11,0
3966,20555,20170701,22,0
3966,20555,20170801,28,0
3966,20555,20170901,17,0
3966,20555,20171001,17,0
3967,20564,20170101,19,0
3967,20564,20170201,11,0
3967,20564,20170301,25,0
3967,20564,20170401,33,0
3967,20564,20170501,28,0
3967,20564,20170601,39,0
3967,20564,20170701,33,0
3967,20564,20170801,28,0
3967,20564,20170901,22,0
3967,20564,20171001,17,0
3968,20573,20170101,-9999,9
3968,20573,20170201,-9999,9
3968,20573,20170301,-9999,9
3968,20573,20170401,-9999,9
3968,20573,20170501,-9999,9
3968,20573,20170601,-9999,9
3968,20573,20170701,-9999,9
3968,20573,20170801,-9999,9
3968,20573,20170901,-9999,9
3968,20573,20171001,-9999,9
3969,20582,20170101,22,0
3969,20582,20170201,17,0
3969,20582,20170301,42,0
3969,20582,20170401,28,0
3969,20582,20170501,44,0
3969,20582,20170601,28,0
3969,20582,20170701,44,0
3969,20582,20170801,28,0
3969,20582,20170901,25,0
3969,20582,20171001,17,0
3970,20600,20170101,14,0
3970,20600,20170201,28,0
3970,20600,20170301,56,0
3970,20600,20170401,64,0
3970,20600,20170501,39,0
3970,20600,20170601,22,0
3970,20600,20170701,28,0
3970,20600,20170801,25,0
3970,20600,20170901,47,0
3970,20600,20171001,28,0
3971,20627,20170101,8,0
3971,20627,20170201,19,0
3971,20627,20170301,8,0
3971,20627,20170401,14,0
3971,20627,20170501,22,0
3971,20627,20170601,11,0
3971,20627,20170701,17,0
3971,20627,20170801,19,0
3971,20627,20170901,17,0
3971,20627,20171001,11,0
3986,20928,20170101,117,0
3986,20928,20170201,101,0
3986,20928,20170301,97,0
3986,20928,20170401,44,0
3986,20928,20170501,126,0
3986,20928,20170601,50,0
3986,20928,20170701,89,0
3986,20928,20170801,44,0
3986,20928,20170901,50,0
3986,910124,20171001,72,0
3987,20940,20170101,92,0
3987,20940,20170201,102,0
3987,20940,20170301,170,0
3987,20940,20170401,41,0
3987,20940,20170501,82,0
3987,20940,20170601,34,0
3987,20940,20170701,116,0
3987,20940,20170801,48,0
3987,20940,20170901,55,0
3987,910908,20171001,35,0
3988,20952,20170101,47,0
3988,20952,20170201,19,0
3988,20952,20170301,71,0
3988,20952,20170401,38,0
3988,20952,20170501,42,0
3988,20952,20170601,19,0
3988,20952,20170701,45,0
3988,20952,20170801,32,0
3988,20952,20170901,24,0
3988,910815,20171001,25,0
3989,20964,20170101,56,0
3989,20964,20170201,36,0
3989,20964,20170301,80,0
3989,20964,20170401,34,0
3989,20964,20170501,37,0
3989,20964,20170601,20,0
3989,20964,20170701,46,0
3989,20964,20170801,19,0
3989,20964,20170901,25,0
3989,20964,20171001,-9999,9
3990,20976,20170101,54,0
3990,20976,20170201,24,0
3990,20976,20170301,71,0
3990,20976,20170401,31,0
3990,20976,20170501,53,0
3990,20976,20170601,21,0
3990,20976,20170701,57,0
3990,20976,20170801,35,0
3990,20976,20170901,21,0
3990,910567,20171001,17,0
3991,20988,20170101,14,0
3991,20988,20170201,22,0
3991,20988,20170301,63,0
3991,20988,20170401,21,0
3991,20988,20170501,29,0
3991,20988,20170601,14,0
3991,20988,20170701,45,0
3991,20988,20170801,29,0
3991,20988,20170901,19,0
3991,910532,20171001,17,0
3992,21000,20170101,47,0
3992,21000,20170201,26,0
3992,21000,20170301,42,0
3992,21000,20170401,22,0
3992,21000,20170501,62,0
3992,21000,20170601,41,0
3992,21000,20170701,44,0
3992,21000,20170801,29,0
3992,21000,20170901,25,0
3992,910291,20171001,27,0
3993,21012,20170101,86,0
3993,21012,20170201,23,0
3993,21012,20170301,125,0
3993,21012,20170401,34,0
3993,21012,20170501,42,0
3993,21012,20170601,30,0
3993,21012,20170701,94,0
3993,21012,20170801,62,0
3993,21012,20170901,68,0
3993,910791,20171001,27,0
3994,21024,20170101,105,0
3994,21024,20170201,46,0
3994,21024,20170301,82,0
3994,21024,20170401,45,0
3994,21024,20170501,99,0
3994,21024,20170601,87,0
3994,21024,20170701,46,0
3994,21024,20170801,31,0
3994,21024,20170901,41,0
3994,910091,20171001,62,0
3995,21036,20170101,49,0
3995,21036,20170201,30,0
3995,21036,20170301,41,0
3995,21036,20170401,23,0
3995,21036,20170501,67,0
3995,21036,20170601,45,0
3995,21036,20170701,32,0
3995,21036,20170801,19,0
3995,21036,20170901,17,0
3995,910046,20171001,27,0
3996,21048,20170101,33,0
3996,21048,20170201,56,0
3996,21048,20170301,44,0
3996,21048,20170401,23,0
3996,21048,20170501,30,0
3996,21048,20170601,20,0
3996,21048,20170701,34,0
3996,21048,20170801,20,0
3996,21048,20170901,22,0
3996,910513,20171001,30,0
3997,21060,20170101,10,0
3997,21060,20170201,9,0
3997,21060,20170301,76,0
3997,21060,20170401,20,0
3997,21060,20170501,32,0
3997,21060,20170601,13,0
3997,21060,20170701,47,0
3997,21060,20170801,27,0
3997,21060,20170901,24,0
3997,910805,20171001,15,0
3998,21072,20170101,105,0
3998,21072,20170201,76,0
3998,21072,20170301,101,0
3998,21072,20170401,41,0
3998,21072,20170501,165,0
3998,21072,20170601,83,0
3998,21072,20170701,59,0
3998,21072,20170801,39,0
3998,21072,20170901,37,0
3998,910044,20171001,70,0
3999,21084,20170101,13,0
3999,21084,20170201,37,0
3999,21084,20170301,41,0
3999,21084,20170401,15,0
3999,21084,20170501,45,0
3999,21084,20170601,17,0
3999,21084,20170701,29,0
3999,21084,20170801,22,0
3999,21084,20170901,12,0
3999,910430,20171001,22,0
4000,21096,20170101,46,0
4000,21096,20170201,27,0
4000,21096,20170301,39,0
4000,21096,20170401,20,0
4000,21096,20170501,50,0
4000,21096,20170601,31,0
4000,21096,20170701,32,0
4000,21096,20170801,20,0
4000,21096,20170901,16,0
4000,910264,20171001,22,0
4001,21108,20170101,81,0
4001,21108,20170201,53,0
4001,21108,20170301,55,0
4001,21108,20170401,30,0
4001,21108,20170501,64,0
4001,21108,20170601,35,0
4001,21108,20170701,85,0
4001,21108,20170801,36,0
4001,21108,20170901,40,0
4001,910113,20171001,52,0
4002,21120,20170101,15,0
4002,21120,20170201,18,0
4002,21120,20170301,26,0
4002,21120,20170401,18,0
4002,21120,20170501,25,0
4002,21120,20170601,29,0
4002,21120,20170701,-9999,9
4002,21120,20170801,35,0
4002,21120,20170901,17,0
4002,910948,20171001,22,0
4003,21132,20170101,8,0
4003,21132,20170201,20,0
4003,21132,20170301,55,0
4003,21132,20170401,26,0
4003,21132,20170501,33,0
4003,21132,20170601,16,0
4003,21132,20170701,46,0
4003,21132,20170801,24,0
4003,21132,20170901,17,0
4003,910742,20171001,25,0
4004,21144,20170101,10,0
4004,21144,20170201,14,0
4004,21144,20170301,43,0
4004,21144,20170401,18,0
4004,21144,20170501,32,0
4004,21144,20170601,21,0
4004,21144,20170701,37,0
4004,21144,20170801,21,0
4004,21144,20170901,21,0
4004,910776,20171001,15,0
4005,21156,20170101,43,0
4005,21156,20170201,31,0
4005,21156,20170301,52,0
4005,21156,20170401,21,0
4005,21156,20170501,63,0
4005,21156,20170601,39,0
4005,21156,20170701,48,0
4005,21156,20170801,32,0
4005,21156,20170901,21,0
4005,910382,20171001,25,0
4006,21168,20170101,24,0
4006,21168,20170201,31,0
4006,21168,20170301,90,0
4006,21168,20170401,41,0
4006,21168,20170501,59,0
4006,21168,20170601,21,0
4006,21168,20170701,65,0
4006,21168,20170801,39,0
4006,21168,20170901,27,0
4006,910836,20171001,40,0
4007,21180,20170101,66,0
4007,910544,20170201,50,0
4007,21180,20170301,122,0
4007,21180,20170401,38,0
4007,21180,20170501,59,0
4007,21180,20170601,32,0
4007,21180,20170701,82,0
4007,21180,20170801,56,0
4007,21180,20170901,40,0
4007,910544,20171001,40,0
4008,21192,20170101,11,0
4008,21192,20170201,15,0
4008,21192,20170301,41,0
4008,21192,20170401,13,0
4008,21192,20170501,34,0
4008,21192,20170601,16,0
4008,21192,20170701,36,0
4008,21192,20170801,22,0
4008,21192,20170901,20,0
4008,910688,20171001,17,0
4009,21204,20170101,-9999,9
4009,21204,20170201,-9999,9
4009,21204,20170301,-9999,9
4009,21204,20170401,-9999,9
4009,21204,20170501,-9999,9
4009,21204,20170601,-9999,9
4009,21204,20170701,-9999,9
4009,21204,20170801,-9999,9
4009,21204,20170901,-9999,9
4009,21204,20171001,-9999,9
4010,21216,20170101,4,0
4010,21216,20170201,9,0
4010,21216,20170301,60,0
4010,21216,20170401,18,0
4010,21216,20170501,39,0
4010,21216,20170601,24,0
4010,21216,20170701,39,0
4010,21216,20170801,26,0
4010,21216,20170901,41,0
4010,910895,20171001,5,0
4011,21228,20170101,33,0
4011,21228,20170201,71,0
4011,21228,20170301,79,0
4011,21228,20170401,34,0
4011,21228,20170501,41,0
4011,21228,20170601,24,0
4011,21228,20170701,53,0
4011,21228,20170801,35,0
4011,21228,20170901,20,0
4011,910616,20171001,32,0
4012,21240,20170101,15,0
4012,21240,20170201,14,0
4012,21240,20170301,63,0
4012,21240,20170401,22,0
4012,21240,20170501,22,0
4012,21240,20170601,18,0
4012,21240,20170701,42,0
4012,21240,20170801,26,0
4012,21240,20170901,21,0
4012,910729,20171001,15,0
4013,21252,20170101,22,0
4013,21252,20170201,19,0
4013,21252,20170301,55,0
4013,21252,20170401,16,0
4013,21252,20170501,22,0
4013,21252,20170601,14,0
4013,21252,20170701,32,0
4013,21252,20170801,20,0
4013,21252,20170901,15,0
4013,910641,20171001,10,0
4014,21264,20170101,29,0
4014,21264,20170201,16,0
4014,21264,20170301,42,0
4014,21264,20170401,18,0
4014,21264,20170501,49,0
4014,21264,20170601,23,0
4014,21264,20170701,39,0
4014,21264,20170801,22,0
4014,21264,20170901,13,0
4014,910496,20171001,15,0
4015,21276,20170101,60,0
4015,21276,20170201,58,0
4015,21276,20170301,50,0
4015,21276,20170401,23,0
4015,21276,20170501,106,0
4015,21276,20170601,44,0
4015,21276,20170701,59,0
4015,21276,20170801,33,0
4015,21276,20170901,35,0
4015,910131,20171001,42,0
4016,21288,20170101,100,0
4016,21288,20170201,107,0
4016,21288,20170301,89,0
4016,21288,20170401,42,0
4016,21288,20170501,113,0
4016,21288,20170601,39,0
4016,21288,20170701,79,0
4016,910007,20170801,35,0
4016,21288,20170901,41,0
4016,910007,20171001,67,0
4018,21312,20170101,27,0
4018,21312,20170201,14,0
4018,21312,20170301,49,0
4018,21312,20170401,22,0
4018,21312,20170501,47,0
4018,21312,20170601,31,0
4018,21312,20170701,47,0
4018,21312,20170801,30,0
4018,21312,20170901,19,0
4018,910490,20171001,17,0
4022,21360,20170101,-9999,9
4022,21360,20170201,-9999,9
4022,21360,20170301,-9999,9
4022,21360,20170401,-9999,9
4022,21360,20170501,-9999,9
4022,21360,20170601,-9999,9
4022,21360,20170701,-9999,9
4022,21360,20170801,-9999,9
4022,21360,20170901,-9999,9
4022,21360,20171001,-9999,9
4023,21372,20170101,-9999,9
4023,21372,20170201,-9999,9
4023,21372,20170301,-9999,9
4023,21372,20170401,-9999,9
4023,21372,20170501,-9999,9
4023,21372,20170601,-9999,9
4023,21372,20170701,-9999,9
4023,21372,20170801,-9999,9
4023,21372,20170901,-9999,9
4023,21372,20171001,-9999,9
4024,21384,20170101,-9999,9
4024,21384,20170201,-9999,9
4024,21384,20170301,-9999,9
4024,21384,20170401,-9999,9
4024,21384,20170501,-9999,9
4024,21384,20170601,-9999,9
4024,21384,20170701,-9999,9
4024,21384,20170801,-9999,9
4024,21384,20170901,-9999,9
4024,21384,20171001,-9999,9
4026,21408,20170101,-9999,9
4026,21408,20170201,-9999,9
4026,21408,20170301,-9999,9
4026,21408,20170401,-9999,9
4026,21408,20170501,-9999,9
4026,21408,20170601,-9999,9
4026,21408,20170701,-9999,9
4026,21408,20170801,-9999,9
4026,21408,20170901,-9999,9
4026,21408,20171001,-9999,9
4035,21516,20170101,-9999,9
4035,21516,20170201,-9999,9
4035,21516,20170301,-9999,9
4035,21516,20170401,-9999,9
4035,21516,20170501,-9999,9
4035,21516,20170601,-9999,9
4035,21516,20170701,-9999,9
4035,21516,20170801,-9999,9
4035,21516,20170901,-9999,9
4035,21516,20171001,-9999,9
4037,21540,20170101,-9999,9
4037,21540,20170201,-9999,9
4037,21540,20170301,-9999,9
4037,21540,20170401,-9999,9
4037,21540,20170501,-9999,9
4037,21540,20170601,-9999,9
4037,21540,20170701,-9999,9
4037,21540,20170801,-9999,9
4037,21540,20170901,-9999,9
4037,21540,20171001,-9999,9
4041,21588,20170101,-9999,9
4041,21588,20170201,-9999,9
4041,21588,20170301,-9999,9
4041,21588,20170401,-9999,9
4041,21588,20170501,-9999,9
4041,21588,20170601,-9999,9
4041,21588,20170701,-9999,9
4041,21588,20170801,-9999,9
4041,21588,20170901,-9999,9
4041,21588,20171001,-9999,9
4047,21660,20170101,-9999,9
4047,21660,20170201,-9999,9
4047,21660,20170301,-9999,9
4047,21660,20170401,-9999,9
4047,21660,20170501,-9999,9
4047,21660,20170601,-9999,9
4047,21660,20170701,-9999,9
4047,21660,20170801,-9999,9
4047,21660,20170901,-9999,9
4047,21660,20171001,-9999,9
4048,21672,20170101,89,0
4048,21672,20170201,39,0
4048,21672,20170301,74,0
4048,21672,20170401,24,0
